08058,ALGEMEEN
08110,ALGEMEEN
08131,ALGEMEEN
08207,ALGEMEEN
08209,ALGEMEEN
08216,ALGEMEEN
08292,ALGEMEEN
09514,ALGEMEEN
07186,ALGEMEEN
09001,ALGEMEEN
09047,ALGEMEEN
09060,ALGEMEEN
09068,ALGEMEEN
09139,ALGEMEEN
07087,ALGEMEEN
07309,ALGEMEEN
09070,ALGEMEEN
09072,ALGEMEEN
08055,ALGEMEEN
07190,ALGEMEEN
07191,ALGEMEEN
schns,ALGEMEEN
schp12,ALGEMEEN
schsch,ALGEMEEN
schuvw,ALGEMEEN
04375,ALGEMEEN
04381,ALGEMEEN
04425,ALGEMEEN
04429,ALGEMEEN
07186,ALGEMEEN
07087,ALGEMEEN
07309,ALGEMEEN
07303,ALGEMEEN
08011,ALGEMEEN
08013,ALGEMEEN
08027,ALGEMEEN
08083,ALGEMEEN
08216,ALGEMEEN
08225,ALGEMEEN
09070,ALGEMEEN
09094,ALGEMEEN
09108,ALGEMEEN
09119,ALGEMEEN
07495,ALGEMEEN
09508,ALGEMEEN
07412,ALGEMEEN
07195,ALGEMEEN
schnkn,ALGEMEEN
08221,ALGEMEEN
08174,ALGEMEEN
04304,ALGEMEEN
08032,ALGEMEEN
schns,ALGEMEEN
schp12,ALGEMEEN
schsch,ALGEMEEN
schuvw,ALGEMEEN
04375,ALGEMEEN
04381,ALGEMEEN
04425,ALGEMEEN
04429,ALGEMEEN
07186,ALGEMEEN
07087,ALGEMEEN
07309,ALGEMEEN
07303,ALGEMEEN
08011,ALGEMEEN
08013,ALGEMEEN
08027,ALGEMEEN
08083,ALGEMEEN
08216,ALGEMEEN
08225,ALGEMEEN
09070,ALGEMEEN
09094,ALGEMEEN
09108,ALGEMEEN
09119,ALGEMEEN
07495,ALGEMEEN
09508,ALGEMEEN
07412,ALGEMEEN
07195,ALGEMEEN
schnkn,ALGEMEEN
08221,ALGEMEEN
08174,ALGEMEEN
04304,ALGEMEEN
08032,ALGEMEEN
00044,ALGEMEEN
07186,ALGEMEEN
09001,ALGEMEEN
00041,ALGEMEEN
09047,ALGEMEEN
09060,ALGEMEEN
09068,ALGEMEEN
09139,ALGEMEEN
00059,ALGEMEEN
00061,ALGEMEEN
00065,ALGEMEEN
07087,ALGEMEEN
07309,ALGEMEEN
08011,ALGEMEEN
08013,ALGEMEEN
08058,ALGEMEEN
08110,ALGEMEEN
08131,ALGEMEEN
08207,ALGEMEEN
08209,ALGEMEEN
08292,ALGEMEEN
09070,ALGEMEEN
09072,ALGEMEEN
08055,ALGEMEEN
07190,ALGEMEEN
09514,ALGEMEEN
08216,ALGEMEEN
07191,ALGEMEEN
00041,ALGEMEEN
00044,ALGEMEEN
00059,ALGEMEEN
00061,ALGEMEEN
00065,ALGEMEEN
08011,ALGEMEEN
08013,ALGEMEEN
08058,ALGEMEEN
08110,ALGEMEEN
08131,ALGEMEEN
08207,ALGEMEEN
08209,ALGEMEEN
08216,ALGEMEEN
08292,ALGEMEEN
09514,ALGEMEEN
07186,ALGEMEEN
09001,ALGEMEEN
09047,ALGEMEEN
09060,ALGEMEEN
09068,ALGEMEEN
09139,ALGEMEEN
07087,ALGEMEEN
07309,ALGEMEEN
09070,ALGEMEEN
09072,ALGEMEEN
08055,ALGEMEEN
07190,ALGEMEEN
07191,ALGEMEEN
00113,ALGEMEEN
00118,ALGEMEEN
00156,ALGEMEEN
09542,ALGEMEEN
00252,ALGEMEEN
00364,ALGEMEEN
00442,ALGEMEEN
00970,ALGEMEEN
00972,ALGEMEEN
00974,ALGEMEEN
00976,ALGEMEEN
00966,ALGEMEEN
00980,ALGEMEEN
00989,ALGEMEEN
00985,ALGEMEEN
09522,ALGEMEEN
00264,ALGEMEEN
00517,ALGEMEEN
00464,ALGEMEEN
00434,ALGEMEEN
00986,ALGEMEEN
00992,ALGEMEEN
00158,ALGEMEEN
00905,ALGEMEEN
00965,ALGEMEEN
00432,ALGEMEEN
00983,ALGEMEEN
00113,ALGEMEEN
00118,ALGEMEEN
00156,ALGEMEEN
09542,ALGEMEEN
00252,ALGEMEEN
00364,ALGEMEEN
00442,ALGEMEEN
00970,ALGEMEEN
00972,ALGEMEEN
00974,ALGEMEEN
00976,ALGEMEEN
00966,ALGEMEEN
00980,ALGEMEEN
00989,ALGEMEEN
00985,ALGEMEEN
09522,ALGEMEEN
00264,ALGEMEEN
00517,ALGEMEEN
00464,ALGEMEEN
00434,ALGEMEEN
00986,ALGEMEEN
00992,ALGEMEEN
00158,ALGEMEEN
00905,ALGEMEEN
00965,ALGEMEEN
00432,ALGEMEEN
00983,ALGEMEEN
00113,ALGEMEEN
00118,ALGEMEEN
00156,ALGEMEEN
09542,ALGEMEEN
00252,ALGEMEEN
00364,ALGEMEEN
00442,ALGEMEEN
00970,ALGEMEEN
00972,ALGEMEEN
00974,ALGEMEEN
00976,ALGEMEEN
00966,ALGEMEEN
00980,ALGEMEEN
00989,ALGEMEEN
00985,ALGEMEEN
09522,ALGEMEEN
00264,ALGEMEEN
00517,ALGEMEEN
00464,ALGEMEEN
00434,ALGEMEEN
00986,ALGEMEEN
00992,ALGEMEEN
00158,ALGEMEEN
00905,ALGEMEEN
00965,ALGEMEEN
00432,ALGEMEEN
00983,ALGEMEEN
09548,ALGEMEEN
00144,ALGEMEEN
00146,ALGEMEEN
00150,ALGEMEEN
00152,ALGEMEEN
00172,ALGEMEEN
00184,ALGEMEEN
00206,ALGEMEEN
09526,ALGEMEEN
09528,ALGEMEEN
00237,ALGEMEEN
00305,ALGEMEEN
00307,ALGEMEEN
09550,ALGEMEEN
00332,ALGEMEEN
00334,ALGEMEEN
00336,ALGEMEEN
00338,ALGEMEEN
09530,ALGEMEEN
00419,ALGEMEEN
00421,ALGEMEEN
09522,ALGEMEEN
00517,ALGEMEEN
00344,ALGEMEEN
00349,ALGEMEEN
00239,ALGEMEEN
00340,ALGEMEEN
00342,ALGEMEEN
00434,ALGEMEEN
09548,ALGEMEEN
00144,ALGEMEEN
00146,ALGEMEEN
00150,ALGEMEEN
00152,ALGEMEEN
00172,ALGEMEEN
00184,ALGEMEEN
00206,ALGEMEEN
09526,ALGEMEEN
09528,ALGEMEEN
00237,ALGEMEEN
00305,ALGEMEEN
00307,ALGEMEEN
09550,ALGEMEEN
00332,ALGEMEEN
00334,ALGEMEEN
00336,ALGEMEEN
00338,ALGEMEEN
09530,ALGEMEEN
00419,ALGEMEEN
00421,ALGEMEEN
09522,ALGEMEEN
00517,ALGEMEEN
00344,ALGEMEEN
00349,ALGEMEEN
00239,ALGEMEEN
00340,ALGEMEEN
00342,ALGEMEEN
00434,ALGEMEEN
09548,ALGEMEEN
00144,ALGEMEEN
00146,ALGEMEEN
00150,ALGEMEEN
00152,ALGEMEEN
00172,ALGEMEEN
00184,ALGEMEEN
00206,ALGEMEEN
09526,ALGEMEEN
09528,ALGEMEEN
00237,ALGEMEEN
00305,ALGEMEEN
00307,ALGEMEEN
09550,ALGEMEEN
00332,ALGEMEEN
00334,ALGEMEEN
00336,ALGEMEEN
00338,ALGEMEEN
09530,ALGEMEEN
00419,ALGEMEEN
00421,ALGEMEEN
09522,ALGEMEEN
00517,ALGEMEEN
00344,ALGEMEEN
00349,ALGEMEEN
00239,ALGEMEEN
00340,ALGEMEEN
00342,ALGEMEEN
00434,ALGEMEEN
00113,ALGEMEEN
00118,ALGEMEEN
00156,ALGEMEEN
09542,ALGEMEEN
00252,ALGEMEEN
00364,ALGEMEEN
00442,ALGEMEEN
00970,ALGEMEEN
00972,ALGEMEEN
00974,ALGEMEEN
00976,ALGEMEEN
00966,ALGEMEEN
00980,ALGEMEEN
00989,ALGEMEEN
00985,ALGEMEEN
09522,ALGEMEEN
00264,ALGEMEEN
00517,ALGEMEEN
00464,ALGEMEEN
00434,ALGEMEEN
00986,ALGEMEEN
00992,ALGEMEEN
00158,ALGEMEEN
00905,ALGEMEEN
00965,ALGEMEEN
00432,ALGEMEEN
00983,ALGEMEEN
00113,ALGEMEEN
00118,ALGEMEEN
00156,ALGEMEEN
09542,ALGEMEEN
00252,ALGEMEEN
00364,ALGEMEEN
00442,ALGEMEEN
00970,ALGEMEEN
00972,ALGEMEEN
00974,ALGEMEEN
00976,ALGEMEEN
00966,ALGEMEEN
00980,ALGEMEEN
00989,ALGEMEEN
00985,ALGEMEEN
09522,ALGEMEEN
00264,ALGEMEEN
00517,ALGEMEEN
00464,ALGEMEEN
00434,ALGEMEEN
00986,ALGEMEEN
00992,ALGEMEEN
00158,ALGEMEEN
00905,ALGEMEEN
00965,ALGEMEEN
00432,ALGEMEEN
00983,ALGEMEEN
09548,ALGEMEEN
00144,ALGEMEEN
00146,ALGEMEEN
00150,ALGEMEEN
00152,ALGEMEEN
00172,ALGEMEEN
00184,ALGEMEEN
00206,ALGEMEEN
09526,ALGEMEEN
09528,ALGEMEEN
00237,ALGEMEEN
00305,ALGEMEEN
00307,ALGEMEEN
09550,ALGEMEEN
00332,ALGEMEEN
00334,ALGEMEEN
00336,ALGEMEEN
00338,ALGEMEEN
09530,ALGEMEEN
00419,ALGEMEEN
00421,ALGEMEEN
09522,ALGEMEEN
00517,ALGEMEEN
00344,ALGEMEEN
00349,ALGEMEEN
00239,ALGEMEEN
00340,ALGEMEEN
00342,ALGEMEEN
00434,ALGEMEEN
09548,ALGEMEEN
00144,ALGEMEEN
00146,ALGEMEEN
00150,ALGEMEEN
00152,ALGEMEEN
00172,ALGEMEEN
00184,ALGEMEEN
00206,ALGEMEEN
09526,ALGEMEEN
09528,ALGEMEEN
00237,ALGEMEEN
00305,ALGEMEEN
00307,ALGEMEEN
09550,ALGEMEEN
00332,ALGEMEEN
00334,ALGEMEEN
00336,ALGEMEEN
00338,ALGEMEEN
09530,ALGEMEEN
00419,ALGEMEEN
00421,ALGEMEEN
09522,ALGEMEEN
00517,ALGEMEEN
00344,ALGEMEEN
00349,ALGEMEEN
00239,ALGEMEEN
00340,ALGEMEEN
00342,ALGEMEEN
00434,ALGEMEEN
StopAreaCode,DataOwnerCode
LwBus,ALGEMEEN
lwdald,ALGEMEEN
LwErep,ALGEMEEN
lwdhui,ALGEMEEN
LwKnoo,ALGEMEEN
lwdkla,ALGEMEEN
LwMCLZ,ALGEMEEN
LwNSta,ALGEMEEN
LwBorn,ALGEMEEN
LwRaai,ALGEMEEN
LwRiet,ALGEMEEN
LwSuri,ALGEMEEN
LwGreu,ALGEMEEN
LwVege,ALGEMEEN
LwViad,ALGEMEEN
LwdHol,ALGEMEEN
lwdbus,ALGEMEEN
LwFlor,ALGEMEEN
LwBeem,ALGEMEEN
LwErms,ALGEMEEN
LwBus,ALGEMEEN
LwBote,ALGEMEEN
LwBouh,ALGEMEEN
LwKei,ALGEMEEN
LwDZep,ALGEMEEN
LwHarm,ALGEMEEN
LwJels,ALGEMEEN
LwWiss,ALGEMEEN
LwWBil,ALGEMEEN
LwWolg,ALGEMEEN
LwZaai,ALGEMEEN
LwBlau,ALGEMEEN
lwdbus,ALGEMEEN
LwdHar,ALGEMEEN
LwKnoo,ALGEMEEN
LwTijn,ALGEMEEN
LwVege,ALGEMEEN
LwDrac,ALGEMEEN
LwSude,ALGEMEEN
LwBoor,ALGEMEEN
LwBus,ALGEMEEN
lwdkla,ALGEMEEN
lwdblk,ALGEMEEN
lwdble,ALGEMEEN
LwDrag,ALGEMEEN
LwEebr,ALGEMEEN
LwMFCM,ALGEMEEN
LwOKad,ALGEMEEN
LwBeu,ALGEMEEN
LwBus,ALGEMEEN
LwHoek,ALGEMEEN
LwBus,ALGEMEEN
LwWBil,ALGEMEEN
LwBote,ALGEMEEN
LwBouh,ALGEMEEN
LwKei,ALGEMEEN
LwDZep,ALGEMEEN
LwHarl,ALGEMEEN
LwHarm,ALGEMEEN
LwJels,ALGEMEEN
lwdach,ALGEMEEN
LwWiss,ALGEMEEN
LwWolg,ALGEMEEN
LwZaai,ALGEMEEN
LwBlau,ALGEMEEN
lwdbus,ALGEMEEN
LwBus,ALGEMEEN
LwBor,ALGEMEEN
LwErep,ALGEMEEN
lwdhui,ALGEMEEN
LwKnoo,ALGEMEEN
lwdkla,ALGEMEEN
LwMCLZ,ALGEMEEN
LwRaai,ALGEMEEN
LwRiet,ALGEMEEN
LwTjal,ALGEMEEN
LwVege,ALGEMEEN
LwdHol,ALGEMEEN
lwdbus,ALGEMEEN
LwSier,ALGEMEEN
LwFlor,ALGEMEEN
LwNSta,ALGEMEEN
LwBorn,ALGEMEEN
LwViad,ALGEMEEN
LwSuri,ALGEMEEN
LwBeem,ALGEMEEN
LwErms,ALGEMEEN
LwBus,ALGEMEEN
LwWBil,ALGEMEEN
LwBote,ALGEMEEN
LwBouh,ALGEMEEN
LwJoks,ALGEMEEN
LwKei,ALGEMEEN
LwDZep,ALGEMEEN
LwHarl,ALGEMEEN
LwHarm,ALGEMEEN
LwHooi,ALGEMEEN
LwJels,ALGEMEEN
lwdach,ALGEMEEN
LwWiss,ALGEMEEN
LwWolg,ALGEMEEN
LwZaai,ALGEMEEN
LwBlau,ALGEMEEN
lwdbus,ALGEMEEN
LwAFey,ALGEMEEN
lwdblk,ALGEMEEN
LwBvBo,ALGEMEEN
LwDrag,ALGEMEEN
LwKast,ALGEMEEN
LwOKad,ALGEMEEN
LwBeu,ALGEMEEN
LwBus,ALGEMEEN
lwdkoe,ALGEMEEN
hreoos,ALGEMEEN
HrNS,ALGEMEEN
DtKnob,ALGEMEEN
hreoos,ALGEMEEN
HrNS,ALGEMEEN
draspl,ALGEMEEN
draber,ALGEMEEN
draeik,ALGEMEEN
DtTran,ALGEMEEN
draspo,ALGEMEEN
AfsKor,ALGEMEEN
DovMon,ALGEMEEN
KwzKop,ALGEMEEN
mdmalk,ALGEMEEN
DovBus,ALGEMEEN
WrfMot,ALGEMEEN
hhwbro,ALGEMEEN
nswslu,ALGEMEEN
wrlstl,ALGEMEEN
wrlver,ALGEMEEN
nndvia,ALGEMEEN
amrkan,ALGEMEEN
LwBus,ALGEMEEN
amrns,ALGEMEEN
oevbus,ALGEMEEN
wrwmot,ALGEMEEN
AmrSta,ALGEMEEN
LwBus,ALGEMEEN
lwdblk,ALGEMEEN
LwBeu,ALGEMEEN
DkmBus,ALGEMEEN
DkmSio,ALGEMEEN
DkmTol,ALGEMEEN
FnSta,ALGEMEEN
FnWel,ALGEMEEN
HzmHit,ALGEMEEN
AclJon,ALGEMEEN
AclMon,ALGEMEEN
ArmGro,ALGEMEEN
PngPin,ALGEMEEN
WmmKaa,ALGEMEEN
lwdblk,ALGEMEEN
LwBvBo,ALGEMEEN
LwBus,ALGEMEEN
LwCapa,ALGEMEEN
lwdkoe,ALGEMEEN
BitBri,ALGEMEEN
CorCor,ALGEMEEN
StiLan,ALGEMEEN
StiNij,ALGEMEEN
StiWyt,ALGEMEEN
VbsVro,ALGEMEEN
VprVro,ALGEMEEN
MgaHer,ALGEMEEN
JprJac,ALGEMEEN
JprZui,ALGEMEEN
AprHar,ALGEMEEN
FnFro,ALGEMEEN
FnHer,ALGEMEEN
DogTzu,ALGEMEEN
TzmWap,ALGEMEEN
FnSjû,ALGEMEEN
TzmWes,ALGEMEEN
HluHal,ALGEMEEN
MgaHer,ALGEMEEN
JprJac,ALGEMEEN
JprZui,ALGEMEEN
AprHar,ALGEMEEN
MrrPro,ALGEMEEN
FnFro,ALGEMEEN
FnHer,ALGEMEEN
DogTzu,ALGEMEEN
TzmWap,ALGEMEEN
BlyBli,ALGEMEEN
FwtFer,ALGEMEEN
HwePro,ALGEMEEN
FnSjû,ALGEMEEN
AprSta,ALGEMEEN
ObzKol,ALGEMEEN
TzmWes,ALGEMEEN
BemTer,ALGEMEEN
EnlEng,ALGEMEEN
MrsMar,ALGEMEEN
BeeBee,ALGEMEEN
BluBeh,ALGEMEEN
FnFro,ALGEMEEN
FnHer,ALGEMEEN
WrgLee,ALGEMEEN
WteHoo,ALGEMEEN
WteSch,ALGEMEEN
MndGem,ALGEMEEN
FnSjû,ALGEMEEN
BosBok,ALGEMEEN
DeiDei,ALGEMEEN
FnFro,ALGEMEEN
FnHer,ALGEMEEN
RrdSel,ALGEMEEN
JlmHer,ALGEMEEN
WdmSan,ALGEMEEN
WytWyt,ALGEMEEN
AkmTsj,ALGEMEEN
JrsDou,ALGEMEEN
GwNS,ALGEMEEN
GwPar,ALGEMEEN
GwSpoZ,ALGEMEEN
GwSpoN,ALGEMEEN
RdzBla,ALGEMEEN
RdzRed,ALGEMEEN
FnSjû,ALGEMEEN
akmtsj,ALGEMEEN
DtcSta,ALGEMEEN
DtcKlo,ALGEMEEN
DtcGra,ALGEMEEN
DtcGem,ALGEMEEN
ZelMar,ALGEMEEN
BclBus,ALGEMEEN
BclCyc,ALGEMEEN
RlSta,ALGEMEEN
VelCaf,ALGEMEEN
DtcBKe,ALGEMEEN
BclLeo,ALGEMEEN
DtcSta,ALGEMEEN
DtcWij,ALGEMEEN
HbgBus,ALGEMEEN
BrmStr,ALGEMEEN
ZddTol,ALGEMEEN
ZddEur,ALGEMEEN
HbgHan,ALGEMEEN
DsbBeu,ALGEMEEN
DsbKra,ALGEMEEN
LKeGou,ALGEMEEN
HKeBur,ALGEMEEN
DrpBra,ALGEMEEN
LanIJz,ALGEMEEN
LKeMan,ALGEMEEN
DtcCen,ALGEMEEN
DtcSta,ALGEMEEN
DtcGem,ALGEMEEN
LatKrs,ALGEMEEN
GieZwa,ALGEMEEN
AhCS,ALGEMEEN
ahmwil,ALGEMEEN
AhVSt,ALGEMEEN
50302,ALGEMEEN
50285,ALGEMEEN
AhVel,ALGEMEEN
AhPNs,ALGEMEEN
AhBre,ALGEMEEN
VpZWa,ALGEMEEN
50293,ALGEMEEN
AhKeu,ALGEMEEN
ahmsbs,ALGEMEEN
DtcSta,ALGEMEEN
DtcWat,ALGEMEEN
EttSli,ALGEMEEN
UlfBer,ALGEMEEN
UlfDeb,ALGEMEEN
UlfKUN,ALGEMEEN
GdgKer,ALGEMEEN
ahmwil,ALGEMEEN
AhVSt,ALGEMEEN
50302,ALGEMEEN
50285,ALGEMEEN
AhVon,ALGEMEEN
AhVel,ALGEMEEN
ahmsbs,ALGEMEEN
VpBee,ALGEMEEN
VpNor,ALGEMEEN
VpEmm,ALGEMEEN
RhdNkr,ALGEMEEN
DsbKra,ALGEMEEN
DsbKDo,ALGEMEEN
LKeGou,ALGEMEEN
HKeBur,ALGEMEEN
DrpBra,ALGEMEEN
LanIJz,ALGEMEEN
LKeMan,ALGEMEEN
DtcCen,ALGEMEEN
DtcSta,ALGEMEEN
DtcGem,ALGEMEEN
AhCS,ALGEMEEN
DtcSta,ALGEMEEN
DtcWat,ALGEMEEN
GdrWin,ALGEMEEN
TbgSta,ALGEMEEN
SvdBel,ALGEMEEN
BrbHeb,ALGEMEEN
DxpWnH,ALGEMEEN
DxpWil,ALGEMEEN
VdSta,ALGEMEEN
HenBan,ALGEMEEN
VswSus,ALGEMEEN
DtcSta,ALGEMEEN
DtcGem,ALGEMEEN
DtcSli,ALGEMEEN
KebKro,ALGEMEEN
LcGra,ALGEMEEN
LcHen,ALGEMEEN
LcSta1,ALGEMEEN
1116,ALGEMEEN
LcSta,ALGEMEEN
HkbBus,ALGEMEEN
HkbSch,ALGEMEEN
EibGGr,ALGEMEEN
EibVie,ALGEMEEN
BkmRKk,ALGEMEEN
20207,ALGEMEEN
20212,ALGEMEEN
30523,ALGEMEEN
HkbVel,ALGEMEEN
30639,ALGEMEEN
HglGee,ALGEMEEN
HglPla,ALGEMEEN
HkbEen,ALGEMEEN
HglSta,ALGEMEEN
WvdRhi,ALGEMEEN
EfdUit,ALGEMEEN
AlnEhz,ALGEMEEN
AlnHoo,ALGEMEEN
LrnDor,ALGEMEEN
LrnMar,ALGEMEEN
ZpBus,ALGEMEEN
121,ALGEMEEN
1058,ALGEMEEN
LrnDor,ALGEMEEN
125,ALGEMEEN
BclBus,ALGEMEEN
1062,ALGEMEEN
1064,ALGEMEEN
1066,ALGEMEEN
1068,ALGEMEEN
1085,ALGEMEEN
18,ALGEMEEN
1089,ALGEMEEN
1093,ALGEMEEN
1108,ALGEMEEN
1110,ALGEMEEN
1113,ALGEMEEN
1116,ALGEMEEN
124,ALGEMEEN
dvthsy,ALGEMEEN
67,ALGEMEEN
68,ALGEMEEN
1136,ALGEMEEN
1140,ALGEMEEN
73,ALGEMEEN
1150,ALGEMEEN
1154,ALGEMEEN
1157,ALGEMEEN
1159,ALGEMEEN
1163,ALGEMEEN
1169,ALGEMEEN
95,ALGEMEEN
1173,ALGEMEEN
121,ALGEMEEN
555,ALGEMEEN
EsPes,ALGEMEEN
1130,ALGEMEEN
dvtbus,ALGEMEEN
1139,ALGEMEEN
LtvDri,ALGEMEEN
LtvWen,ALGEMEEN
GrlHar,ALGEMEEN
LtvSta,ALGEMEEN
LtvTwe,ALGEMEEN
LtvMei,ALGEMEEN
GrlBar,ALGEMEEN
GrlBus,ALGEMEEN
LtvGal,ALGEMEEN
NeeBus,ALGEMEEN
EibGGr,ALGEMEEN
EibVie,ALGEMEEN
EibKie,ALGEMEEN
GrlBat,ALGEMEEN
WwBus,ALGEMEEN
WwPel,ALGEMEEN
WwKlo,ALGEMEEN
WwVre,ALGEMEEN
WwZkh,ALGEMEEN
GrlBus,ALGEMEEN
EsCen,ALGEMEEN
EsHaa,ALGEMEEN
EsTub,ALGEMEEN
EsPRZ,ALGEMEEN
EibGGr,ALGEMEEN
EibVie,ALGEMEEN
EibKie,ALGEMEEN
30295,ALGEMEEN
DtcSta,ALGEMEEN
DtcKlo,ALGEMEEN
DtcGra,ALGEMEEN
DtcZui,ALGEMEEN
DtcGem,ALGEMEEN
WtdBoe,ALGEMEEN
VsvDEs,ALGEMEEN
VsvSta,ALGEMEEN
GrlBus,ALGEMEEN
LtvTwe,ALGEMEEN
HrvHar,ALGEMEEN
EsCen,ALGEMEEN
EsHaa,ALGEMEEN
EsTub,ALGEMEEN
EsPRZ,ALGEMEEN
EibGGr,ALGEMEEN
EibVie,ALGEMEEN
EibKie,ALGEMEEN
30295,ALGEMEEN
VdSta,ALGEMEEN
WvdHor,ALGEMEEN
WvdGGN,ALGEMEEN
WvdSch,ALGEMEEN
ZpSpi,ALGEMEEN
ZpBus,ALGEMEEN
ZpIJs,ALGEMEEN
ZpBri,ALGEMEEN
ZpHee,ALGEMEEN
ZpBrh,ALGEMEEN
379,ALGEMEEN
482,ALGEMEEN
72,ALGEMEEN
484,ALGEMEEN
485,ALGEMEEN
489,ALGEMEEN
491,ALGEMEEN
dvthsy,ALGEMEEN
67,ALGEMEEN
68,ALGEMEEN
1140,ALGEMEEN
1143,ALGEMEEN
73,ALGEMEEN
1146,ALGEMEEN
92,ALGEMEEN
493,ALGEMEEN
ZpBus,ALGEMEEN
1130,ALGEMEEN
dvtbus,ALGEMEEN
SteDrp,ALGEMEEN
ZpSpi,ALGEMEEN
WvdSch,ALGEMEEN
WvdDEl,ALGEMEEN
BakDrp,ALGEMEEN
LanIJz,ALGEMEEN
LKeMan,ALGEMEEN
ZpBus,ALGEMEEN
ZpWat,ALGEMEEN
DtcCen,ALGEMEEN
DtcSta,ALGEMEEN
DtcGem,ALGEMEEN
TldCaf,ALGEMEEN
HmlBre,ALGEMEEN
WvdSch,ALGEMEEN
WvdHor,ALGEMEEN
ZpBus,ALGEMEEN
ZpWat,ALGEMEEN
WvdOve,ALGEMEEN
224,ALGEMEEN
VdSta,ALGEMEEN
WvdGGN,ALGEMEEN
ZpBus,ALGEMEEN
ZpWat,ALGEMEEN
ZpKal,ALGEMEEN
ZpIJs,ALGEMEEN
ZpBri,ALGEMEEN
ZpTich,ALGEMEEN
BdvTra,ALGEMEEN
AtnDPo,ALGEMEEN
AtnSta,ALGEMEEN
LtvRic,ALGEMEEN
LtvGal,ALGEMEEN
LtvEdi,ALGEMEEN
LtvTwe,ALGEMEEN
LtvMer,ALGEMEEN
BrlDom,ALGEMEEN
RlSta,ALGEMEEN
RlDBu,ALGEMEEN
ZwtRKK,ALGEMEEN
MrvRKK,ALGEMEEN
VdSta,ALGEMEEN
KrbEik,ALGEMEEN
KrbMHb,ALGEMEEN
ZpSpi,ALGEMEEN
WvdDBo,ALGEMEEN
WvdNHK,ALGEMEEN
WvdSch,ALGEMEEN
VakDVL,ALGEMEEN
WcmVdB,ALGEMEEN
WcmDor,ALGEMEEN
ZpBus,ALGEMEEN
ZpWat,ALGEMEEN
VdDWe,ALGEMEEN
VdKHa,ALGEMEEN
VdInd,ALGEMEEN
BrbHeb,ALGEMEEN
DxpWnH,ALGEMEEN
DxpWil,ALGEMEEN
DHeKer,ALGEMEEN
DHeBru,ALGEMEEN
AtnSta,ALGEMEEN
AtnAdm,ALGEMEEN
SdrKlo,ALGEMEEN
LtlSlu,ALGEMEEN
ZelMar,ALGEMEEN
HalCRN,ALGEMEEN
VsvDEs,ALGEMEEN
VsvSta,ALGEMEEN
VsvDut,ALGEMEEN
EttUlf,ALGEMEEN
TbgSta,ALGEMEEN
TbgAnt,ALGEMEEN
UlfBer,ALGEMEEN
UlfDeb,ALGEMEEN
UlfKUN,ALGEMEEN
MgcTVo,ALGEMEEN
GdgKer,ALGEMEEN
UlfWaB,ALGEMEEN
UlfKeu,ALGEMEEN
DidSta,ALGEMEEN
DidDHo,ALGEMEEN
LoiKer,ALGEMEEN
NWlFat,ALGEMEEN
WlSta,ALGEMEEN
NDkPSm,ALGEMEEN
LbkDid,ALGEMEEN
BeeKer,ALGEMEEN
KldDor,ALGEMEEN
HbgBus,ALGEMEEN
StkDor,ALGEMEEN
HbgBus,ALGEMEEN
HbgGoo,ALGEMEEN
LenDKa,ALGEMEEN
AzwLaa,ALGEMEEN
SvdSch,ALGEMEEN
SvdMar,ALGEMEEN
TbgSta,ALGEMEEN
BonUlf,ALGEMEEN
VsdRon,ALGEMEEN
UlfWaB,ALGEMEEN
UlfKeu,ALGEMEEN
UlfBer,ALGEMEEN
NeeVal,ALGEMEEN
NeeHui,ALGEMEEN
NeeChr,ALGEMEEN
NdkHas,ALGEMEEN
NeeBus,ALGEMEEN
GrlBus,ALGEMEEN
GrlBli,ALGEMEEN
GrlMol,ALGEMEEN
HaaEll,ALGEMEEN
BclBus,ALGEMEEN
BclHof,ALGEMEEN
BclKam,ALGEMEEN
BtrDut,ALGEMEEN
GrlNoo,ALGEMEEN
GrlBat,ALGEMEEN
GrlZui,ALGEMEEN
30743,ALGEMEEN
HkbBus,ALGEMEEN
EibVie,ALGEMEEN
RkkKer,ALGEMEEN
RkkLin,ALGEMEEN
RkkSlo,ALGEMEEN
30749,ALGEMEEN
30748,ALGEMEEN
RkkCam,ALGEMEEN
RkkRot,ALGEMEEN
DtcWat,ALGEMEEN
EttSli,ALGEMEEN
UlfBer,ALGEMEEN
UlfDeb,ALGEMEEN
UlfKUN,ALGEMEEN
GdgKer,ALGEMEEN
BrbHeb,ALGEMEEN
DxpWnH,ALGEMEEN
DxpWil,ALGEMEEN
DtcSta,ALGEMEEN
VsvSta,ALGEMEEN
HkbBus,ALGEMEEN
HkbSch,ALGEMEEN
EibGGr,ALGEMEEN
EibVie,ALGEMEEN
GrlBus,ALGEMEEN
GrlHar,ALGEMEEN
LtvSta,ALGEMEEN
LtvTwe,ALGEMEEN
HrvHar,ALGEMEEN
LtvDri,ALGEMEEN
LtvWen,ALGEMEEN
20207,ALGEMEEN
EibKie,ALGEMEEN
GrlBar,ALGEMEEN
NeeBus,ALGEMEEN
GrlBat,ALGEMEEN
LtvMei,ALGEMEEN
DtcSta,ALGEMEEN
DtcSpZ,ALGEMEEN
DtcCen,ALGEMEEN
DtcGem,ALGEMEEN
DtcGra,ALGEMEEN
DtcSta,ALGEMEEN
DtcSta,ALGEMEEN
DtcGem,ALGEMEEN
DtcSli,ALGEMEEN
