Version;Implicit;DataOwnerCode;UserStopCode;TimingPointCode;GetIn;GetOut;Name;Town;UserStopAreaCode;StopSideCode;RoadSideEqDataOwnerCode;RoadSideEqUnitNumber;MinimalStopTime;StopSideLength;Description;UserStopType;QuayCode
1;true;CXX;56320330;56320330;1;1;Santpoort-Zuid, Anna van Saksenlaan;Onbekend;;;;;0;;;PASSENGER;
1;true;CXX;56320340;56320340;1;1;Santpoort-Zuid, Anna van Saksenlaan;Onbekend;;;;;0;;;PASSENGER;
1;true;CXX;56320350;56320350;1;1;Santpoort, Santpoortsedreef;Santpoort;sansdr;;;;0;;;PASSENGER;
1;true;CXX;56320360;56320360;1;1;Driehuis, van den Vondellaan;Driehuis;drhvvl;;;;0;;;PASSENGER;
1;true;CXX;56320370;56320370;1;1;Driehuis, van den Vondellaan;Driehuis;drhvvl;;;;0;;;PASSENGER;
1;true;CXX;56320380;56320380;1;1;Driehuis, Waterloolaan;Driehuis;drhwln;;;;0;;;PASSENGER;
1;true;CXX;56320390;56320390;1;1;Driehuis, Waterloolaan;Driehuis;drhwln;;;;0;;;PASSENGER;
1;true;CXX;56320400;56320400;1;1;Driehuis, Westerveld;Driehuis;drhwsv;;;;0;;;PASSENGER;
1;true;CXX;56320410;56320410;1;1;Driehuis, Westerveld;Driehuis;drhwsv;;;;0;;;PASSENGER;
1;true;CXX;56320480;56320480;1;1;Santpoort-Zuid, Anna van Saksenlaan;Onbekend;;;;;0;;;PASSENGER;
1;true;CXX;56320490;56320490;1;1;Santpoort-Zuid, Anna van Saksenlaan;Onbekend;;;;;0;;;PASSENGER;
1;true;CXX;56320500;56320500;1;1;Velsen Zuid, Parkweg;Velsen Zuid;vszpar;;;;0;;;PASSENGER;
1;true;CXX;56320510;56320510;1;1;Santpoort-Zuid, W.de Zwijgerlaan;Onbekend;;;;;0;;;PASSENGER;
1;true;CXX;56320520;56320520;1;1;Santpoort, Cremerlaan oost;Santpoort;;;;;0;;;PASSENGER;
1;true;CXX;56320530;56320530;1;1;Santpoort, Cremerlaan oost;Santpoort;;;;;0;;;PASSENGER;
1;true;CXX;56320540;56320540;1;1;Santpoort-Zuid, Brederoodseweg;Onbekend;sanbrw;;;;0;;;PASSENGER;
1;true;CXX;56320550;56320550;1;1;Santpoort-Zuid, Brederoodseweg;Onbekend;sanbrw;;;;0;;;PASSENGER;
1;true;CXX;56320560;56320560;1;1;Santpoort-Zuid, W.de Zwijgerlaan;Onbekend;;;;;0;;;PASSENGER;
1;true;CXX;56320570;56320570;1;1;Santpoort-Noord, Station;Onbekend;sannrd;;;;0;;;PASSENGER;
1;true;CXX;56320580;56320580;1;1;Santpoort-Noord, Station;Onbekend;sannrd;;;;0;;;PASSENGER;
1;true;CXX;56320610;56320610;1;1;Velserbroek, Centrum;Velserbroek;vsbcen;;;;0;;;PASSENGER;
1;true;CXX;56320620;56320620;1;1;Velserbroek, Centrum;Velserbroek;vsbcen;;;;0;;;PASSENGER;
1;true;CXX;56320680;56320680;1;1;Santpoort-Noord, Hagelingerweg;Onbekend;sanhag;;;;0;;;PASSENGER;
1;true;CXX;56320690;56320690;1;1;Santpoort-Noord, Hagelingerweg;Onbekend;sanhag;;;;0;;;PASSENGER;
1;true;CXX;56320700;56320700;1;1;Santpoort-Noord, Roos en Beeklaan;Onbekend;;;;;0;;;PASSENGER;
1;true;CXX;56320710;56320710;1;1;Santpoort-Noord, Roos en Beeklaan;Onbekend;;;;;0;;;PASSENGER;
1;true;CXX;56320720;56320720;1;1;Santpoort-Noord, Kerkweg;Onbekend;;;;;0;;;PASSENGER;
1;true;CXX;56320730;56320730;1;1;Santpoort-Noord, Kerkweg;Onbekend;;;;;0;;;PASSENGER;
1;true;CXX;56330020;56330020;1;1;Hoofddorp, Toolenburg Zuid;Hoofddorp;hfdtzu;;;;0;;;PASSENGER;
1;true;CXX;56330030;56330030;1;1;Hoofddorp, Toolenburg Zuid;Hoofddorp;hfdtzu;;;;0;;;PASSENGER;
1;true;CXX;56330040;56330040;1;1;Hoofddorp, Geniedijk;Hoofddorp;;;;;0;;;PASSENGER;
1;true;CXX;56330050;56330050;1;1;Hoofddorp, Geniedijk;Hoofddorp;;;;;0;;;PASSENGER;
1;true;CXX;56330580;56330580;1;1;Hoofddorp, Spaarne Gasthuis;Hoofddorp;hfdspa;;;;0;;;PASSENGER;
1;true;CXX;56330600;56330600;1;1;Hoofddorp, Spaarne Gasthuis;Hoofddorp;hfdspa;;;;0;;;PASSENGER;
1;true;CXX;56330620;56330620;1;1;Hoofddorp, Overbos Noord;Hoofddorp;hfdobz;;;;0;;;PASSENGER;
1;true;CXX;56330630;56330630;1;1;Hoofddorp, Overbos Noord;Hoofddorp;hfdobz;;;;0;;;PASSENGER;
1;true;CXX;56330640;56330640;1;1;Hoofddorp, Bornholm;Hoofddorp;hfdbhz;;;;0;;;PASSENGER;
1;true;CXX;56330650;56330650;1;1;Hoofddorp, Bornholm;Hoofddorp;hfdbhz;;;;0;;;PASSENGER;
1;true;CXX;56330660;56330660;1;1;Hoofddorp, Toolenburg Noord;Hoofddorp;hfdtbz;;;;0;;;PASSENGER;
1;true;CXX;56330670;56330670;1;1;Hoofddorp, Toolenburg Noord;Hoofddorp;hfdtbz;;;;0;;;PASSENGER;
1;true;CXX;56330680;56330680;1;1;Hoofddorp, Graan voor Visch;Hoofddorp;hfdgvz;;;;0;;;PASSENGER;
1;true;CXX;56330690;56330690;1;1;Hoofddorp, Graan voor Visch;Hoofddorp;hfdgvz;;;;0;;;PASSENGER;
1;true;CXX;56330710;56330710;1;1;Hoofddorp, Station;Hoofddorp;hfdns;;;;0;;;PASSENGER;
1;true;CXX;56331000;56331000;1;1;Hoofddorp, Centrum;Hoofddorp;hfdcpl;;;;0;;;PASSENGER;
1;true;CXX;56331010;56331010;1;1;Hoofddorp, Centrum;Hoofddorp;hfdcpl;;;;0;;;PASSENGER;
1;true;CXX;56331030;56331030;1;1;Hoofddorp, Centrum;Hoofddorp;hfdcpl;;;;0;;;PASSENGER;
1;true;CXX;56331040;56331040;1;1;Hoofddorp, Centrum;Hoofddorp;hfdcpl;;;;0;;;PASSENGER;
1;true;CXX;56332020;56332020;1;1;Hoofddorp, Houtwijkerveld;Hoofddorp;hfdhwv;;;;0;;;PASSENGER;
1;true;CXX;56332030;56332030;1;1;Hoofddorp, Houtwijkerveld;Hoofddorp;hfdhwv;;;;0;;;PASSENGER;
1;true;CXX;56332040;56332040;1;1;Hoofddorp, RK Kerk;Hoofddorp;hfdrkk;;;;0;;;PASSENGER;
1;true;CXX;56332050;56332050;1;1;Hoofddorp, RK Kerk;Hoofddorp;hfdrkk;;;;0;;;PASSENGER;
1;true;CXX;56332080;56332080;1;1;Hoofddorp, Marktplein;Hoofddorp;;;;;0;;;PASSENGER;
1;true;CXX;56332090;56332090;1;1;Hoofddorp, Marktplein;Hoofddorp;;;;;0;;;PASSENGER;
1;true;CXX;56332120;56332120;1;1;Hoofddorp, Kalorama;Hoofddorp;hfdkal;;;;0;;;PASSENGER;
1;true;CXX;56332130;56332130;1;1;Hoofddorp, Kalorama;Hoofddorp;hfdkal;;;;0;;;PASSENGER;
1;true;CXX;56332320;56332320;1;1;Hoofddorp, Boslaan;Hoofddorp;;;;;0;;;PASSENGER;
1;true;CXX;56332330;56332330;1;1;Hoofddorp, Winkelcentrum Pax;Hoofddorp;hfdpax;;;;0;;;PASSENGER;
1;true;CXX;56332340;56332340;1;1;Hoofddorp, Winkelcentrum Pax;Hoofddorp;hfdpax;;;;0;;;PASSENGER;
1;true;CXX;56332350;56332350;1;1;Hoofddorp, Wilsonstraat;Hoofddorp;;;;;0;;;PASSENGER;
1;true;CXX;56332360;56332360;1;1;Hoofddorp, Wilsonstraat;Hoofddorp;;;;;0;;;PASSENGER;
1;true;CXX;56332440;56332440;1;1;Hoofddorp, Wijkermeerstraat;Hoofddorp;hfdwms;;;;0;;;PASSENGER;
1;true;CXX;56332450;56332450;1;1;Hoofddorp, Wijkermeerstraat;Hoofddorp;hfdwms;;;;0;;;PASSENGER;
1;true;CXX;56332480;56332480;1;1;Hoofddorp, Wallenbergstraat;Hoofddorp;;;;;0;;;PASSENGER;
1;true;CXX;56332490;56332490;1;1;Hoofddorp, Wallenbergstraat;Hoofddorp;;;;;0;;;PASSENGER;
1;true;CXX;56332540;56332540;1;1;Hoofddorp, Nieuweweg;Hoofddorp;;;;;0;;;PASSENGER;
1;true;CXX;56332550;56332550;1;1;Hoofddorp, Nieuweweg;Hoofddorp;;;;;0;;;PASSENGER;
1;true;CXX;56332580;56332580;1;1;Hoofddorp, Station;Hoofddorp;hfdns;;;;0;;;PASSENGER;
1;true;CXX;56332581;56332581;1;1;Hoofddorp, Station;Hoofddorp;hfdns;;;;0;;;PASSENGER;
1;true;CXX;56332600;56332600;1;1;Hoofddorp, Beemsterstraat;Hoofddorp;;;;;0;;;PASSENGER;
1;true;CXX;56332610;56332610;1;1;Hoofddorp, Beemsterstraat;Hoofddorp;;;;;0;;;PASSENGER;
1;true;CXX;56332640;56332640;1;1;Hoofddorp, Nieuweweg;Hoofddorp;;;;;0;;;PASSENGER;
1;true;CXX;56332650;56332650;1;1;Hoofddorp, Nieuweweg;Hoofddorp;;;;;0;;;PASSENGER;
1;true;CXX;56332660;56332660;1;1;Hoofddorp, De President;Hoofddorp;hfdpre;;;;0;;;PASSENGER;
1;true;CXX;56332670;56332670;1;1;Hoofddorp, De President;Hoofddorp;hfdpre;;;;0;;;PASSENGER;
1;true;CXX;56332680;56332680;1;1;Hoofddorp, Jadelaan;Hoofddorp;hfd850;;;;0;;;PASSENGER;
1;true;CXX;56332690;56332690;1;1;Hoofddorp, Jadelaan;Hoofddorp;hfd850;;;;0;;;PASSENGER;
1;true;CXX;56332700;56332700;1;1;Hoofddorp, Hoofdweg/Molen;Hoofddorp;hfdgvv;;;;0;;;PASSENGER;
1;true;CXX;56332710;56332710;1;1;Hoofddorp, Hoofdweg/Molen;Hoofddorp;hfdgvv;;;;0;;;PASSENGER;
1;true;CXX;56332720;56332720;1;1;Hoofddorp, Koning Willem I laan;Hoofddorp;;;;;0;;;PASSENGER;
1;true;CXX;56332730;56332730;1;1;Hoofddorp, Koning Willem I laan;Hoofddorp;;;;;0;;;PASSENGER;
1;true;CXX;56332770;56332770;1;1;Hoofddorp, Cornelia's Hoeve;Hoofddorp;;;;;0;;;PASSENGER;
1;true;CXX;56332800;56332800;1;1;Hoofddorp, Wkc. 't Paradijs;Hoofddorp;;;;;0;;;PASSENGER;
1;true;CXX;56332810;56332810;1;1;Hoofddorp, Wkc. 't Paradijs;Hoofddorp;;;;;0;;;PASSENGER;
1;true;CXX;56332830;56332830;1;1;Hoofddorp, Corversbos;Hoofddorp;hfdcor;;;;0;;;PASSENGER;
1;true;CXX;56332840;56332840;1;1;Hoofddorp, Breeburgsingel;Hoofddorp;;;;;0;;;PASSENGER;
1;true;CXX;56332850;56332850;1;1;Hoofddorp, Breeburgsingel;Hoofddorp;hfdbbs;;;;0;;;PASSENGER;
1;true;CXX;56332890;56332890;1;1;Hoofddorp, Stationsweg;Hoofddorp;;;;;0;;;PASSENGER;
1;true;CXX;56332900;56332900;1;1;Hoofddorp, Stationsweg;Hoofddorp;;;;;0;;;PASSENGER;
1;true;CXX;56332910;56332910;1;1;Hoofddorp, Van den Berghlaan;Hoofddorp;;;;;0;;;PASSENGER;
1;true;CXX;56332920;56332920;1;1;Hoofddorp, Van den Berghlaan;Hoofddorp;;;;;0;;;PASSENGER;
1;true;CXX;56332930;56332930;1;1;Hoofddorp, Liesbos;Hoofddorp;;;;;0;;;PASSENGER;
1;true;CXX;56332940;56332940;1;1;Hoofddorp, Liesbos;Hoofddorp;;;;;0;;;PASSENGER;
1;true;CXX;56332950;56332950;1;1;Hoofddorp, De Meerstede;Hoofddorp;hfdmst;;;;0;;;PASSENGER;
1;true;CXX;56332960;56332960;1;1;Hoofddorp, De Meerstede;Hoofddorp;hfdmst;;;;0;;;PASSENGER;
1;true;CXX;56332970;56332970;1;1;Hoofddorp, Oranjestraat;Hoofddorp;;;;;0;;;PASSENGER;
1;true;CXX;56332980;56332980;1;1;Hoofddorp, Oranjestraat;Hoofddorp;;;;;0;;;PASSENGER;
1;true;CXX;56332990;56332990;1;1;Hoofddorp, Rustenburgpark;Hoofddorp;;;;;0;;;PASSENGER;
1;true;CXX;56333000;56333000;1;1;Hoofddorp, Rustenburgpark;Hoofddorp;;;;;0;;;PASSENGER;
1;true;CXX;56333010;56333010;1;1;Hoofddorp, Kaj Munkweg;Hoofddorp;hfdkmw;;;;0;;;PASSENGER;
1;true;CXX;56333020;56333020;1;1;Hoofddorp, Kaj Munkweg;Hoofddorp;hfdkmw;;;;0;;;PASSENGER;
1;true;CXX;56333030;56333030;1;1;Hoofddorp, Corversbos;Hoofddorp;hfdcor;;;;0;;;PASSENGER;
1;true;CXX;56333060;56333060;1;1;Hoofddorp, Wkc. Toolenburg;Hoofddorp;hfdwct;;;;0;;;PASSENGER;
1;true;CXX;56333070;56333070;1;1;Hoofddorp, Wkc. Toolenburg;Hoofddorp;hfdwct;;;;0;;;PASSENGER;
1;true;CXX;56333080;56333080;1;1;Hoofddorp, Joke Smitstraat;Hoofddorp;hfdjsm;;;;0;;;PASSENGER;
1;true;CXX;56333090;56333090;1;1;Hoofddorp, Joke Smitstraat;Hoofddorp;hfdjsm;;;;0;;;PASSENGER;
1;true;CXX;56333100;56333100;1;1;Hoofddorp, Toolenburg Oost;Hoofddorp;hfdtoo;;;;0;;;PASSENGER;
1;true;CXX;56333101;56333101;1;1;Hoofddorp, Toolenburg Oost;Hoofddorp;hfdtoo;;;;0;;;PASSENGER;
1;true;CXX;56333110;56333110;1;1;Hoofddorp, Toolenburg Oost;Hoofddorp;hfdtoo;;;;0;;;PASSENGER;
1;true;CXX;56333111;56333111;1;1;Hoofddorp, Toolenburg Oost;Hoofddorp;hfdtoo;;;;0;;;PASSENGER;
1;true;CXX;56333210;56333210;1;1;Hoofddorp, Draverslaan;Hoofddorp;;;;;0;;;PASSENGER;
1;true;CXX;56333220;56333220;1;1;Hoofddorp, Draverslaan;Hoofddorp;;;;;0;;;PASSENGER;
1;true;CXX;56333290;56333290;1;1;Hoofddorp, Arnolduspark;Hoofddorp;hfdarn;;;;0;;;PASSENGER;
1;true;CXX;56333300;56333300;1;1;Hoofddorp, Arnolduspark;Hoofddorp;hfdarn;;;;0;;;PASSENGER;
1;true;CXX;56335000;56335000;1;1;Hoofddorp, Station;Hoofddorp;hfdns;;;;0;;;PASSENGER;
1;true;CXX;56337030;56337030;1;1;Hoofddorp, Toolenburg West;Hoofddorp;hfdzwb;;;;0;;;PASSENGER;
1;true;CXX;56337040;56337040;1;1;Hoofddorp, Toolenburg West;Hoofddorp;hfdzwb;;;;0;;;PASSENGER;
1;true;CXX;56337050;56337050;1;1;Hoofddorp, Overbos Zuid;Hoofddorp;;;;;0;;;PASSENGER;
1;true;CXX;56337060;56337060;1;1;Hoofddorp, Overbos Zuid;Hoofddorp;;;;;0;;;PASSENGER;
1;true;CXX;56337102;56337102;1;1;Buitenkaag, Kaagpont;Buitenkaag;btkapo;;;;0;;;PASSENGER;
1;true;CXX;56400010;56400010;1;1;Beverwijk, Creutzberglaan;Beverwijk;bevcbl;;;;0;;;PASSENGER;
1;true;CXX;56400020;56400020;1;1;Wijk aan Zee, Julianaweg;Wijk aan Zee;;;;;0;;;PASSENGER;
1;true;CXX;56400030;56400030;1;1;Wijk aan Zee, Tussenwijkweg;Wijk aan Zee;wkztww;;;;0;;;PASSENGER;
1;true;CXX;56400040;56400040;1;1;Wijk aan Zee, Tussenwijkweg;Wijk aan Zee;wkztww;;;;0;;;PASSENGER;
1;true;CXX;56400050;56400050;1;1;Wijk aan Zee, Julianaweg;Wijk aan Zee;wkzjlw;;;;0;;;PASSENGER;
1;true;CXX;56400070;56400070;1;1;Wijk aan Zee, Boothuisplein;Wijk aan Zee;wkzboo;;;;0;;;PASSENGER;
1;true;CXX;56400090;56400090;1;1;Wijk aan Zee, Zeecroft;Wijk aan Zee;wkzzcf;;;;0;;;PASSENGER;
1;true;CXX;56400110;56400110;1;1;Wijk aan Zee, Heliomare;Wijk aan Zee;wkzhel;;;;0;;;PASSENGER;
1;true;CXX;56400130;56400130;1;1;Wijk aan Zee, Dorpsduinen;Wijk aan Zee;;;;;0;;;PASSENGER;
1;true;CXX;56400140;56400140;1;1;Wijk aan Zee, Julianaplein;Wijk aan Zee;wkzjul;;;;0;;;PASSENGER;
1;true;CXX;56430001;56430001;1;1;Nieuw-Vennep, P+R Getsewoud Zuid;Nieuw-Vennep;nveprz;;;;0;;;PASSENGER;
1;true;CXX;56430002;56430002;1;1;Nieuw-Vennep, P+R Getsewoud Zuid;Nieuw-Vennep;nveprz;;;;0;;;PASSENGER;
1;true;CXX;56430010;56430010;1;1;Nieuw Vennep, Crematorium;Onbekend;;;;;0;;;PASSENGER;
1;true;CXX;56430130;56430130;1;1;Nieuw-Vennep, Getsewoud Noord;Nieuw-Vennep;nverdl;;;;0;;;PASSENGER;
1;true;CXX;56430140;56430140;1;1;Nieuw-Vennep, Getsewoud Noord;Nieuw-Vennep;nverdl;;;;0;;;PASSENGER;
1;true;CXX;56430160;56430160;1;1;Nieuw Vennep, Crematorium;Onbekend;;;;;0;;;PASSENGER;
1;true;CXX;56430240;56430240;1;1;Nieuw-Vennep, Oosterdreef;Nieuw-Vennep;;;;;0;;;PASSENGER;
1;true;CXX;56430250;56430250;1;1;Nieuw-Vennep, Oosterdreef;Nieuw-Vennep;;;;;0;;;PASSENGER;
1;true;CXX;56430260;56430260;1;1;Nieuw-Vennep, Pondweg;Nieuw-Vennep;;;;;0;;;PASSENGER;
1;true;CXX;56430270;56430270;1;1;Nieuw-Vennep, Pondweg;Nieuw-Vennep;;;;;0;;;PASSENGER;
1;true;CXX;56430280;56430280;1;1;Nieuw-Vennep, Frankweg;Nieuw-Vennep;;;;;0;;;PASSENGER;
1;true;CXX;56430290;56430290;1;1;Nieuw-Vennep, Frankweg;Nieuw-Vennep;;;;;0;;;PASSENGER;
1;true;CXX;56431112;56431112;1;1;Nieuw-Vennep, P+R Getsewoud Zuid;Nieuw-Vennep;nvegpr;;;;0;;;PASSENGER;
1;true;CXX;56431122;56431122;1;1;Nieuw-Vennep, P+R Getsewoud Zuid;Nieuw-Vennep;nvegpr;;;;0;;;PASSENGER;
1;true;CXX;56431123;56431123;1;1;Nieuw-Vennep, Getsewoud/N207;Nieuw-Vennep;nve207;;;;0;;;PASSENGER;
1;true;CXX;56431124;56431124;1;1;Nieuw-Vennep, Getsewoud/N207;Nieuw-Vennep;nve207;;;;0;;;PASSENGER;
1;true;CXX;56432010;56432010;1;1;Nieuw-Vennep, Station;Nieuw-Vennep;nvens;;;;0;;;PASSENGER;
1;true;CXX;56432090;56432090;1;1;Nieuw-Vennep, Zuiderdreef;Nieuw-Vennep;nvezdr;;;;0;;;PASSENGER;
1;true;CXX;56432110;56432110;1;1;Nieuw-Vennep, Westerkim;Nieuw-Vennep;;;;;0;;;PASSENGER;
1;true;CXX;56432120;56432120;1;1;Nieuw-Vennep, Westerdreef;Nieuw-Vennep;;;;;0;;;PASSENGER;
1;true;CXX;56432130;56432130;1;1;Nieuw-Vennep, Westerdreef;Nieuw-Vennep;;;;;0;;;PASSENGER;
1;true;CXX;56432140;56432140;1;1;Nieuw-Vennep, Westerkim;Nieuw-Vennep;;;;;0;;;PASSENGER;
1;true;CXX;56432160;56432160;1;1;Nieuw-Vennep, Zuiderdreef;Nieuw-Vennep;nvezdr;;;;0;;;PASSENGER;
1;true;CXX;56432300;56432300;1;1;Abbenes, Lisserweg/Hoofdweg;Abbenes;;;;;0;;;PASSENGER;
1;true;CXX;56432371;56432371;1;1;Nieuw-Vennep, Station;Nieuw-Vennep;nvens;;;;0;;;PASSENGER;
1;true;CXX;56432460;56432460;1;1;Nieuw-Vennep, Hoofdweg 1194;Nieuw-Vennep;;;;;0;;;PASSENGER;
1;true;CXX;56432469;56432469;1;1;Nieuw-Vennep, Hoofdweg 1194;Nieuw-Vennep;;;;;0;;;PASSENGER;
1;true;CXX;56432540;56432540;1;1;Nieuw-Vennep, Noorderdreef;Nieuw-Vennep;nvendr;;;;0;;;PASSENGER;
1;true;CXX;56432550;56432550;1;1;Nieuw-Vennep, Noorderdreef;Nieuw-Vennep;nvendr;;;;0;;;PASSENGER;
1;true;CXX;56432560;56432560;1;1;Nieuw-Vennep, Lucas Bolsstraat;Nieuw-Vennep;;;;;0;;;PASSENGER;
1;true;CXX;56432570;56432570;1;1;Nieuw-Vennep, Lucas Bolsstraat;Nieuw-Vennep;;;;;0;;;PASSENGER;
1;true;CXX;56432580;56432580;1;1;Nieuw-Vennep, Raiffeisenstraat;Nieuw-Vennep;;;;;0;;;PASSENGER;
1;true;CXX;56432590;56432590;1;1;Nieuw-Vennep, Raiffeisenstraat;Nieuw-Vennep;;;;;0;;;PASSENGER;
1;true;CXX;56432680;56432680;1;1;Nieuw-Vennep, Getsewoud Centrum;Nieuw-Vennep;nvegec;;;;0;;;PASSENGER;
1;true;CXX;56432690;56432690;1;1;Nieuw-Vennep, Getsewoud Centrum;Nieuw-Vennep;nvegec;;;;0;;;PASSENGER;
1;true;CXX;56432700;56432700;1;1;Nieuw-Vennep, Getsewoud Zuid;Nieuw-Vennep;nvegez;;;;0;;;PASSENGER;
1;true;CXX;56432710;56432710;1;1;Nieuw-Vennep, Getsewoud Zuid;Nieuw-Vennep;nvegez;;;;0;;;PASSENGER;
1;true;CXX;56532010;56532010;1;1;Abbenes, Lisserweg/Hoofdweg;Abbenes;;;;;0;;;PASSENGER;
1;true;CXX;56532020;56532020;1;1;Abbenes, Langerak;Abbenes;abnlan;;;;0;;;PASSENGER;
1;true;CXX;56532030;56532030;1;1;Abbenes, Langerak;Abbenes;abnlan;;;;0;;;PASSENGER;
1;true;CXX;56532040;56532040;1;1;Abbenes, Doctor Heijebrug;Abbenes;abnhbr;;;;0;;;PASSENGER;
1;true;CXX;56532050;56532050;1;1;Abbenes, Doctor Heijebrug;Abbenes;abnhbr;;;;0;;;PASSENGER;
1;true;CXX;56532060;56532060;1;1;Abbenes, Viaduct A44;Abbenes;abna44;;;;0;;;PASSENGER;
1;true;CXX;56532070;56532070;1;1;Abbenes, Viaduct A44;Abbenes;abna44;;;;0;;;PASSENGER;
1;true;CXX;56537070;56537070;1;1;Buitenkaag, Eimerstraat;Buitenkaag;;;;;0;;;PASSENGER;
1;true;CXX;56537080;56537080;1;1;Buitenkaag, Eimerstraat;Buitenkaag;;;;;0;;;PASSENGER;
1;true;CXX;56537100;56537100;1;1;Buitenkaag, Kaagpont;Buitenkaag;btkapo;;;;0;;;PASSENGER;
1;true;CXX;57000020;57000020;1;1;Amsterdam, Rozengracht;Amsterdam;asdroz;;;;0;;;PASSENGER;
1;true;CXX;57000030;57000030;1;1;Amsterdam, G.v. Ledenberchstraat;Amsterdam;asdhgp;;;;0;;;PASSENGER;
1;true;CXX;57000040;57000040;1;1;Amsterdam, G.v. Ledenberchstraat;Amsterdam;asdhgp;;;;0;;;PASSENGER;
1;true;CXX;57000050;57000050;1;1;Amsterdam, Rozengracht;Amsterdam;asdroz;;;;0;;;PASSENGER;
1;true;CXX;57000070;57000070;1;1;Amsterdam, Busstation Elandsgracht;Amsterdam;asdbel;;;;0;;;PASSENGER;
1;true;CXX;57000071;57000071;1;1;Amsterdam, Busstation Elandsgracht;Amsterdam;asdbel;;;;0;;;PASSENGER;
1;true;CXX;57000072;57000072;1;1;Amsterdam, Busstation Elandsgracht;Amsterdam;asdbel;;;;0;;;PASSENGER;
1;true;CXX;57000073;57000073;1;1;Amsterdam, Busstation Elandsgracht;Amsterdam;asdbel;;;;0;;;PASSENGER;
1;true;CXX;57002170;57002170;1;1;Amsterdam, Haarlemmermeerstation;Amsterdam;asdhs;;;;0;;;PASSENGER;
1;true;CXX;57002370;57002370;1;1;Amsterdam, Emmastraat;Amsterdam;;;;;0;;;PASSENGER;
1;true;CXX;57002380;57002380;1;1;Amsterdam, Emmastraat;Amsterdam;;;;;0;;;PASSENGER;
1;true;CXX;57002410;57002410;1;1;Amsterdam, Leidseplein;Amsterdam;asdlpl;;;;0;;;PASSENGER;
1;true;CXX;57002413;57002413;1;1;Amsterdam, Leidseplein;Amsterdam;asdstl;;;;0;;;PASSENGER;
1;true;CXX;57002414;57002414;1;1;Amsterdam, Leidseplein;Amsterdam;asdstl;;;;0;;;PASSENGER;
1;true;CXX;57002415;57002415;1;1;Amsterdam, Leidseplein;Amsterdam;asdlpl;;;;0;;;PASSENGER;
1;true;CXX;57002425;57002425;1;1;Amsterdam, Leidseplein;Amsterdam;asdlpl;;;;0;;;PASSENGER;
1;true;CXX;57002450;57002450;1;1;Amsterdam, Museumplein;Amsterdam;asdmus;;;;0;;;PASSENGER;
1;true;CXX;57002460;57002460;1;1;Amsterdam, Museumplein;Amsterdam;asdmus;;;;0;;;PASSENGER;
1;true;CXX;57002530;57002530;1;1;Amsterdam, Nieuwezijds Kolk;Amsterdam;;;;;0;;;PASSENGER;
1;true;CXX;57002540;57002540;1;1;Amsterdam, Nieuwezijds Kolk;Amsterdam;;;;;0;;;PASSENGER;
1;true;CXX;57002550;57002550;1;1;Amsterdam, Dam;Amsterdam;;;;;0;;;PASSENGER;
1;true;CXX;57002560;57002560;1;1;Amsterdam, Dam;Amsterdam;;;;;0;;;PASSENGER;
1;true;CXX;57002570;57002570;1;1;Amsterdam, Westermarkt;Amsterdam;;;;;0;;;PASSENGER;
1;true;CXX;57002580;57002580;1;1;Amsterdam, Westermarkt;Amsterdam;;;;;0;;;PASSENGER;
1;true;CXX;57002591;57002591;1;1;Amsterdam, Marnixstraat;Amsterdam;asdmrx;;;;0;;;PASSENGER;
1;true;CXX;57002601;57002601;1;1;Amsterdam, Marnixstraat;Amsterdam;asdmrx;;;;0;;;PASSENGER;
1;true;CXX;57002610;57002610;1;1;Amsterdam, Elandsgracht;Amsterdam;asdelg;;;;0;;;PASSENGER;
1;true;CXX;57002620;57002620;1;1;Amsterdam, Elandsgracht;Amsterdam;asdelg;;;;0;;;PASSENGER;
1;true;CXX;57003031;57003031;1;1;Amsterdam, Prins Hendrikkade;Amsterdam;asdphk;;;;0;;;PASSENGER;
1;true;CXX;57003041;57003041;1;1;Amsterdam, Prins Hendrikkade;Amsterdam;asdphk;;;;0;;;PASSENGER;
1;true;CXX;57003042;57003042;1;1;Amsterdam, Prins Hendrikkade;Amsterdam;asdphk;;;;0;;;PASSENGER;
1;true;CXX;57003050;57003050;1;1;Amsterdam, Rijksmuseum;Amsterdam;;;;;0;;;PASSENGER;
1;true;CXX;57003090;57003090;1;1;Amsterdam, Rijksmuseum;Amsterdam;;;;;0;;;PASSENGER;
1;true;CXX;57003130;57003130;1;1;Amsterdam, IJtunnel;Amsterdam;;;;;0;;;PASSENGER;
1;true;CXX;57003570;57003570;1;1;Amsterdam, Busstation Elandsgracht;Amsterdam;asdbel;;;;0;;;PASSENGER;
1;true;CXX;57003574;57003574;1;1;Amsterdam, Busstation Elandsgracht;Amsterdam;asdbel;;;;0;;;PASSENGER;
1;true;CXX;57005040;57005040;1;1;Amsterdam, Centraal Station;Amsterdam;asdcsy;;;;0;;;PASSENGER;
1;true;CXX;57005041;57005041;1;1;Amsterdam, Centraal Station;Amsterdam;asdcsy;;;;0;;;PASSENGER;
1;true;CXX;57005070;57005070;1;1;Amsterdam, Centraal Station;Amsterdam;asdcsy;;;;0;;;PASSENGER;
1;true;CXX;57005090;57005090;1;1;Amsterdam, Centraal Station;Amsterdam;asdcsy;;;;0;;;PASSENGER;
